Trial ID,advanced,blood,breast,breast cancer,cancer,cancer patients,cell,cells,chemotherapy,clinical,combination,determine,different,disease,dose,effects,efficacy,evaluate,growth,ii,lung,lung cancer,metastatic,participants,patient,patients,phase,primary,prostate,purpose,purpose study,radiation,randomized,response,safety,stage,standard,stop,studies,study,surgery,survival,therapy,treating,treatment,trial,tumor,tumor cells,tumors,used
NCT02885974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312144794921076,0.2870395508045961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3750659266661135,0.0,0.0,0.0,0.0,0.2661377135696191,0.33397485250886205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15812244817584337,0.0,0.0,0.0,0.0,0.2309137873824138,0.0,0.5382149238106426,0.3593491327474931,0.0,0.0
NCT00380874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NCT01665274,0.3932821767896806,0.0,0.0,0.0,0.2087458525405632,0.0,0.0,0.0,0.39365510391474584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36498966430658086,0.45802365876327483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21685411851236408,0.0,0.506716016991029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01511874,0.0,0.0,0.0,0.0,0.18321732235147425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36040765995115065,0.34633497174762573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48422748634125495,0.32035332997679866,0.40200975162333236,0.0,0.0,0.0,0.32309456261598185,0.0,0.0,0.0,0.0,0.19033398963940643,0.0,0.0,0.0,0.0,0.2779538447720219,0.0,0.0,0.0,0.0,0.0
NCT01813474,0.5279088193519937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5511882981801105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2976812407532318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49412363251016306,0.0,0.0,0.0,0.0,0.29108667626374696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05129774,0.0,0.0,0.0,0.0,0.3988368769218429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39227695195183554,0.37695987674040543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351664418654108,0.0,0.4739202770820173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30253210219017235,0.3242764633303405,0.0,0.0,0.0,0.0
NCT00898274,0.0,0.5656077746727262,0.0,0.0,0.34513362884009424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27691213863941383,0.0,0.24444152131837835,0.0,0.0,0.6081054906095774,0.2011540282088235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11951319102503458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01149174,0.0,0.0,0.0,0.0,0.09846837018364862,0.0,0.0,0.0,0.18569267856197322,0.5508290973841223,0.0,0.0,0.0,0.0,0.0,0.22371949970847468,0.19369759595663524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4184424153101153,0.0,0.4580047905751749,0.0,0.0,0.0,0.0,0.222237099588213,0.0,0.0,0.0,0.0,0.0,0.22900239528758745,0.0,0.0,0.0,0.187385787942278,0.0,0.0,0.0,0.0,0.0,0.2074440631199252,0.0
NCT05935774,0.0,0.0,0.0,0.0,0.0675187683124614,0.0,0.28663537788082377,0.27692801563334885,0.0,0.0,0.14265312930783758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4979263594216931,0.14955168890806303,0.3238063692082886,0.16926787719515884,0.2890055284978893,0.0,0.0,0.1434608719466852,0.11226227023362645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15188528906216198,0.1024308237117351,0.10979299389648062,0.35811935661017735,0.3188066687976957,0.142242301862692,0.0
NCT03971474,0.0,0.0,0.0,0.0,0.21652789967165628,0.0,0.22980483018034983,0.3330331870160638,0.10208264237145062,0.0,0.0,0.0,0.12651719711825693,0.0,0.0,0.0,0.0,0.0,0.13306787565815595,0.11990041399213189,0.38940901976603853,0.4071225547391596,0.0,0.0,0.0,0.1150172095258256,0.09000428397022728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1352551004195539,0.3859358354737381,0.13829327823648305,0.12589171420965015,0.0,0.0,0.0,0.0,0.24354267304949165,0.08212209610111575,0.08802458546433634,0.19141056147952848,0.2555975920525716,0.0,0.11907175354132275
NCT03903874,0.0,0.0,0.0,0.0,0.1134350495892463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5154473968885966,0.6694158650644753,0.0,0.0,0.0,0.0,0.0,0.0,0.2730380891945444,0.0,0.0,0.0,0.2638095666360213,0.0,0.0,0.0,0.0,0.2560159812266845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17208912214507247,0.18445795174407073,0.0,0.0,0.0,0.0
NCT01910974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00790374,0.0,0.0,0.0,0.0,0.17194532701988716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40158467720043106,0.0,0.0,0.0,0.3250275640494847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18267088661389486,0.0,0.0,0.4544365806811774,0.3006443789146842,0.37727708996562187,0.0,0.0,0.0,0.30321696395485714,0.0,0.0,0.0,0.0,0.17862415884872368,0.0,0.0,0.32721279459101477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00747474,0.39502073425358475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45359593125763986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2227472964747992,0.0,0.0,0.0,0.3666031508629966,0.46004841477202074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2178127516988348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4417105201485432,0.0
NCT04808674,0.0,0.0,0.33519936305801484,0.3455736675160643,0.4079593161087023,0.37817857897544105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18537618512630996,0.16049973942087364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5200882717843605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1939040277524928,0.0,0.18975364453486718,0.0,0.0,0.19805856474472114,0.0,0.0,0.12378072004070637,0.0,0.0,0.0,0.0,0.0
NCT05246774,0.0,0.0,0.0,0.0,0.1691722253161788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12199540560994816,0.0,0.0,0.0,0.41586121100002676,0.0,0.0,0.0,0.0,0.0,0.0,0.05990826837141039,0.0,0.0,0.2980716756554379,0.0,0.0,0.7592214967272668,0.0,0.0,0.0,0.1408988948339474,0.0,0.0,0.26228960454531536,0.0,0.0,0.13688459779269244,0.0,0.0,0.08554880774330945,0.0,0.0,0.0,0.0,0.0
NCT02380274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824606317574178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37326988952764806,0.16093037233857177,0.0,0.0,0.0,0.26486328903906764,0.332375583698306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31473052904099413,0.0,0.0,0.0,0.0,0.6894241074319786,0.0,0.0,0.0,0.0,0.0
NCT03519165,0.0,0.0,0.0,0.0,0.24358065206329083,0.0,0.0,0.0,0.0,0.22709713868189685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3001073931628012,0.0,0.0,0.2832409669428488,0.0,0.0,0.0,0.0,0.2748733300317209,0.0,0.0,0.0,0.0,0.0,0.0,0.2530419979462232,0.5746451301472796,0.0,0.46353516697032787,0.0,0.1847646769533826,0.0,0.0,0.0,0.0,0.0
NCT00293865,0.0,0.0,0.4755876332088293,0.49030690611668865,0.2315283702493792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404824628160455,0.5080123507053258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24052157218921064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03993665,0.0,0.0,0.0,0.0,0.0,0.0,0.43099186430365316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4345556799103723,0.0,0.0,0.21571122557187325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4909791714172153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4928792828514778,0.0,0.0,0.308034911810745,0.0,0.0,0.0,0.0,0.0
NCT01337765,0.16573024700294495,0.0,0.18069315726510896,0.18628554804369765,0.2638983183890037,0.0,0.0,0.0,0.0,0.16402658284899377,0.5575623175329671,0.19146832726898236,0.0,0.0,0.5709161004085492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09345323235693336,0.1462596997034681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1551238180987825,0.0,0.0,0.0,0.0,0.091382952866129,0.0,0.0,0.0,0.0,0.13345090461184864,0.14304262940189452,0.0,0.0,0.18531886369545178,0.0
NCT05327465,0.0,0.0,0.0,0.0,0.3696477473537766,0.0,0.0,0.0,0.0,0.0,0.0,0.4022903762515457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44487094146830125,0.0,0.0,0.0,0.0,0.48847346210380377,0.3231623660453846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1920029438594661,0.0,0.0,0.3517207315902024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01631565,0.2536966884490097,0.0,0.0,0.0,0.13465683075011844,0.0,0.28582727833299887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25454126866892196,0.0,0.0,0.32289347498540993,0.337581334206501,0.0,0.0,0.0,0.28611283700540846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6400271011307523,0.0,0.0,0.1398872743031446,0.0,0.0,0.0,0.0,0.20428408925227196,0.0,0.0,0.0,0.0,0.0
NCT05959265,0.11173396458204801,0.0,0.0,0.0,0.1779180680254161,0.0,0.12588502904428486,0.0,0.0,0.22117073654319921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112105937495669,0.0,0.0,0.1422098503467282,0.14867872761914616,0.0,0.2854991145608541,0.0,0.44103778520545883,0.2958212469113962,0.13792470843436377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2818829283365582,0.0,0.0,0.24643853016801656,0.0,0.0,0.11285964993608559,0.0,0.5398289902655224,0.09643816006036786,0.0,0.0,0.0,0.0
NCT04945720,0.4801727818090236,0.0,0.0,0.0,0.0,0.0,0.27049324173902883,0.0,0.24031405117698634,0.23761836478717754,0.26923897305333533,0.0,0.0,0.0,0.0,0.0,0.0,0.2408856611593493,0.0,0.28225909473818,0.0,0.0,0.0,0.0,0.0,0.27076348078499135,0.21188023352164187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2247213064854896,0.0,0.0,0.0,0.0,0.2647652283223372,0.0,0.309334180170449,0.0,0.0,0.1933246744671278,0.0,0.0,0.0,0.0,0.0
NCT04599920,0.0,0.6180049479191946,0.0,0.0,0.12570212072014164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2937908696190964,0.0,0.0,0.2855944046535487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6051298425558782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611694771622268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01724320,0.29581098935483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34175074462144267,0.0,0.0,0.33967498300104804,0.0,0.0,0.0,0.0,0.34777207385364817,0.0,0.0,0.0,0.0,0.0,0.1668041508525601,0.2610581185657344,0.0,0.0,0.2745305027147367,0.34450692058475835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3651498862593907,0.1631089205883768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3307746015420491,0.0
NCT03818620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6705117454136234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31436937799901815,0.394500520960777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37355739638695357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3954871729970052
NCT03835520,0.0,0.3166877880113314,0.0,0.0,0.2576570086904872,0.29856029008928175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13686453431308318,0.0,0.0,0.0,0.22525512235004663,0.2826714983558433,0.0,0.0,0.3115166374642422,0.0,0.0,0.30616246394549973,0.0,0.0,0.13383255958882054,0.0,0.0,0.245161271087712,0.0,0.19544209924810887,0.0,0.45553734901939485,0.0,0.0,0.2833784642395822
NCT00352820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37834770195093975,0.16311960395588718,0.0,0.7141681370245697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15950599785472863,0.0,0.0,0.0,0.0,0.0,0.0,0.5429242303866537,0.0,0.0,0.0
NCT02873520,0.6176817655601927,0.0,0.0,0.0,0.32785240308404934,0.0,0.3479554640727525,0.33617139973039895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30986904322748327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2890756382025773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3119523597582385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00918320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4234737206275581,0.4362658794250568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3504550994571055,0.43978430783936223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20821858562848966,0.0,0.0,0.0,0.0,0.3040715772210598,0.0,0.0,0.0,0.42225415658731685,0.0
NCT01912820,0.0,0.0,0.0,0.0,0.09293961781415853,0.0,0.0,0.0,0.0,0.0,0.19636210270466703,0.0,0.0,0.0,0.0,0.6334746303315919,0.0,0.17568338788487223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1545290702309417,0.0,0.24563134608710094,0.0,0.0,0.0,0.20975904304431608,0.0,0.0,0.0,0.0,0.0,0.43228896866802197,0.0,0.0,0.0,0.0,0.0,0.0,0.4533903304125228,0.0,0.0,0.0,0.0
NCT01047774,0.0,0.0,0.39576109162888934,0.4080097606590196,0.19266674352887875,0.0,0.0,0.0,0.0,0.0,0.0,0.20968064136804432,0.0,0.0,0.0,0.2188687971190741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16843776579940148,0.21137168887212915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10007522622870792,0.6817967989598621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06332274,0.0,0.1538705245441669,0.0,0.0,0.25037794686461146,0.0,0.0,0.2567310901714568,0.0,0.0,0.0,0.0,0.0,0.5847669646648921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1339638826847284,0.0,0.0,0.2659959554296891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15639968058327633,0.0,0.0,0.14557250580122214,0.06502582961703422,0.14767025484503446,0.0,0.0,0.14080798489367394,0.09496033465061685,0.10178556673569411,0.5533349681971751,0.0,0.0,0.0
NCT05533320,0.0,0.0,0.35987796381742443,0.3710160624412535,0.17519790808926874,0.0,0.0,0.0,0.660780081377909,0.16334197028008954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3749562179862721,0.0,0.0,0.27918953447218303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14244559945542665,0.0,0.0,0.0,0.0
NCT05348174,0.4399297979939475,0.0,0.0,0.0,0.29188177776663854,0.1352873087903706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11483240466253819,0.0,0.0,0.0,0.0,0.0,0.0,0.4215355474027919,0.28769404694592726,0.3100887011887499,0.0,0.0,0.0,0.0,0.0,0.0,0.26350374071401345,0.0,0.20588755279847798,0.0,0.0,0.0,0.0,0.3638631274752054,0.0,0.0,0.0,0.0,0.08856112654402323,0.28477925512375096,0.0,0.0,0.0,0.0
NCT04401774,0.0,0.0,0.0,0.0,0.0,0.0,0.26470522921154704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6003343617050673,0.0,0.0,0.0,0.29002171137610405,0.0,0.2180469150296018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25909978378657395,0.0,0.0,0.0,0.0,0.5675637432351235,0.0,0.2204800330357981,0.0,0.0,0.0
NCT04618874,0.5136781089105136,0.0,0.0,0.0,0.13632473209343135,0.0,0.0,0.0,0.0,0.2541988152815207,0.0,0.0,0.31861802619454177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3268929338890175,0.3417627214979132,0.29176036701134417,0.0,0.0,0.1448283597496579,0.0,0.0,0.0,0.0,0.0,0.0,0.3076765971253508,0.0,0.2404018305920499,0.0,0.0,0.0,0.0,0.14161996154539497,0.0,0.0,0.0,0.0,0.0,0.22167911016100444,0.0,0.0,0.0,0.0
NCT06441474,0.0,0.0,0.0,0.0,0.6935095775654628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7204474067029274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02999074,0.0,0.0,0.36857693498849403,0.1899921318820632,0.1794327924248749,0.20791790927858586,0.0,0.0,0.1691881148488963,0.16729027285305026,0.0,0.0,0.0,0.0,0.0,0.2038350714941231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22107300857606432,0.28593810469825554,0.0,0.20864841766854086,0.0,0.0,0.0,0.0,0.40496885736146643,0.21694073229796093,0.0,0.22416695857475485,0.0,0.0,0.0,0.1864024581084655,0.21165511193575914,0.0,0.17073073885811996,0.0,0.0,0.2917775897860508,0.15861850411871345,0.0,0.0,0.0
NCT04763174,0.0,0.0,0.0,0.0,0.2737785756645491,0.42298822705461303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17951704299140508,0.0,0.0,0.0,0.0,0.0,0.0,0.4393232334716825,0.4497509631165272,0.38780834985412294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21687934081295956,0.0,0.0,0.28441289237959677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20073961299125742
NCT02672774,0.0,0.27926756607043074,0.0,0.0,0.1136059684363414,0.0,0.0,0.0,0.0,0.4236722440889989,0.0,0.0,0.2655197547155173,0.0,0.0,0.0,0.0,0.0,0.27926756607043074,0.0,0.0,0.0,0.0,0.0,0.0,0.12069245113300699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2642070630636718,0.11801873830388585,0.0,0.0,0.0,0.0,0.0,0.0,0.6025657360220223,0.0,0.23933455629615044,0.24989411332189754
NCT00699374,0.0,0.0,0.0,0.0,0.1273398860054332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2974070182803921,0.0,0.0,0.25049089106118116,0.24071007727879673,0.0,0.0,0.0,0.0,0.0,0.0,0.3137822393611875,0.40584917801053794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22455750495888288,0.0,0.0,0.0,0.0,0.3968583575926213,0.0,0.3091087035045467,0.24232842313836084,0.0,0.3863675164965245,0.0,0.0,0.0,0.0,0.0
NCT06115174,0.0,0.0,0.0,0.0,0.2683487854905698,0.0,0.0,0.0,0.5060549359521234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5743164790385793,0.0,0.0,0.2850877742182239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106690454886182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04725474,0.23117529905454465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518491696911702,0.0,0.286781220425819,0.0,0.5309097268352211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13035688613523894,0.40803209347749686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1274690760398091,0.0,0.0,0.0,0.0,0.0,0.0,0.21693870743983293,0.0,0.25849924506830185,0.0
NCT00470574,0.0,0.0,0.1842367557782784,0.18993881970635437,0.089691221610566,0.0,0.0,0.36786826301985176,0.0,0.16724333086480914,0.0,0.0,0.0,0.0,0.0,0.20377787496161692,0.0,0.0,0.0,0.0,0.0,0.0,0.1919559520341462,0.0,0.0,0.09528595662963525,0.0,0.0,0.0,0.15682404449461504,0.0,0.0,0.0,0.4337597165811583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3413656629363463,0.20176282034079998,0.0,0.14584785820269913,0.3171479908925666,0.42349942537063506,0.0,0.0
NCT04323774,0.0,0.0,0.0,0.0,0.9599932321280518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12748442913185956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24932050576970272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02628574,0.13496865946749265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15135728073760696,0.0,0.0,0.0,0.9298939950192807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17652670962562947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12633091520040884,0.0,0.0,0.0,0.0,0.11163171662596384,0.0,0.0,0.0,0.0,0.10868076302248789,0.0,0.0,0.0,0.15092138616416628,0.0
NCT04449874,0.38279658500678454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38407095096687344,0.0,0.0,0.0,0.0,0.4348438066365992,0.0,0.0,0.21585425021084986,0.33782435362936825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35829831244004856,0.0,0.0,0.0,0.0,0.21107240782890127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42804152798189077,0.0
NCT02767765,0.0,0.0,0.0,0.0,0.25552509514283733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5026446212468846,0.4830180654934773,0.0,0.0,0.0,0.0,0.0,0.6150487346872772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2654503962143173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02308865,0.0,0.0,0.0,0.0,0.18416027906014817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4415977424150224,0.46168525106857,0.3941373643828297,0.0,0.0,0.1956477796636409,0.0,0.0,0.0,0.0,0.0,0.0,0.4156385060639453,0.0,0.0,0.0,0.4376590808416652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02753465,0.0,0.2772686229657369,0.0,0.0,0.4511711957426416,0.0,0.0,0.0,0.0,0.21031984014522892,0.0,0.0,0.26361921577962555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5246318402403435,0.11717398305186448,0.5321919624980482,0.0,0.0,0.0,0.0,0.1834135810623835,0.0,0.0,0.0,0.0
NCT00133965,0.0,0.0,0.0,0.0,0.4593313688929368,0.5322506359938398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4879834180986039,0.0,0.0,0.0,0.2677118293166847,0.16797510114538663,0.0,0.0,0.0,0.0,0.0,0.3638688098891807,0.0,0.0,0.0795288448401625,0.0,0.0,0.0,0.0,0.11613978268138027,0.12448727823336343,0.0,0.0,0.0,0.0
NCT03658265,0.0,0.0,0.5283867710622059,0.5447401590418132,0.25723235724181814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30060160280229303,0.0,0.0,0.29221512534249006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13663896419153726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267223973092795,0.30342582662704254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
