advanced,breast,cancer,cells,chemotherapy,clinical,combination,dose,efficacy,evaluate,patients,phase,purpose,safety,study,therapy,treatment,trial,tumor,tumors
0.46411583944895624,0.5060184117464576,0.2463428609305176,0.0,0.0,0.0,0.0,0.0,0.0,0.46566092488204947,0.0,0.0,0.43072759061347415,0.0,0.25591149864173085,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.24010954379371585,0.22079796529002174,0.4366423952622819,0.24737387237989522,0.0,0.0,0.0,0.24877457368541586,0.0,0.0,0.2064715191903982,0.24326344384276463,0.0,0.1776246314089246,0.0,0.6210124688375059,0.24666145915434096
0.31582760607275573,0.0,0.0,0.0,0.0,0.0,0.0,0.5439896111939697,0.0,0.15843951299069778,0.1780912729498725,0.5574462315433061,0.0,0.14780761207136053,0.26121899678689436,0.0,0.0,0.0,0.14818891316557686,0.3531570979920028
0.0,0.0,0.2733862281931399,0.2803231885268235,0.0,0.0,0.0,0.0,0.0,0.0,0.14521972058680438,0.22727724005227265,0.239006299861375,0.0,0.0,0.780382985221469,0.0,0.22227814009050484,0.2416732971527979,0.0
0.0,0.0,0.3567416194336954,0.0,0.0,0.6652006252211513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3705984501126058,0.0,0.5412026736291576,0.0,0.0,0.0
0.0,0.0,0.30394849652280614,0.0,0.0,0.0,0.0,0.3287802124302447,0.2989492613785422,0.2872763137374612,0.4843621717474149,0.0,0.0,0.26799896778709564,0.15787734818300994,0.28920773446626347,0.46111171223821623,0.0,0.0,0.0
0.0,0.0,0.6799255614375206,0.0,0.0,0.0,0.0,0.0,0.0,0.6426302848679784,0.0,0.0,0.0,0.0,0.3531678749183928,0.0,0.0,0.0,0.0,0.0
0.6392602660567485,0.0,0.33930581426954876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5932722194969055,0.0,0.35248539007616925,0.0,0.0,0.0,0.0,0.0
0.5637700582869978,0.0,0.29923721032722456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6217208215813502,0.0,0.45396435250674305,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.46625377921591754,0.0,0.4341032668501604,0.41715301689337003,0.0,0.0,0.0,0.38916044445928716,0.22925319263827457,0.0,0.0,0.0,0.0,0.4649110126756098
0.0,0.0,0.6148079119386604,0.0,0.0,0.0,0.0,0.0,0.0,0.3873896457654446,0.6531582353388586,0.0,0.0,0.0,0.21289625027316905,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.44894232863883865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4769463330717799,0.37322426250232005,0.0,0.0,0.0,0.4271697187418236,0.3405388877114155,0.3650149697637377,0.0,0.0
0.0,0.0,0.43368636774738545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9010638903152648,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.22011594476653068,0.0,0.0,0.4104406553748201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7763268667655386,0.22866585655198496,0.0,0.0,0.357932900500044,0.0,0.0
0.4190464672427719,0.0,0.0,0.0,0.0,0.0,0.46992934533696545,0.0,0.0,0.4204415124821128,0.0,0.0,0.0,0.39222826934150457,0.23106043861796474,0.0,0.0,0.0,0.0,0.46857599351579987
0.0,0.41201247762508214,0.20057833889271348,0.0,0.378252721569714,0.37400972908363317,0.0,0.0,0.0,0.3791524318881339,0.0,0.3334980812976391,0.0,0.0,0.0,0.3817015556108567,0.0,0.32616258987279945,0.0,0.0
0.0,0.0,0.23919511740329386,0.0,0.0,0.0,0.5053695863471174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7454583509898478,0.0,0.3628761826646449,0.0,0.0,0.0
0.0,0.0,0.6700530964315761,0.0,0.31589827785071073,0.0,0.0,0.0,0.0,0.0,0.5338871168742998,0.0,0.0,0.0,0.0,0.31877857631801226,0.2541296750277722,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4348928385566719,0.0,0.0,0.3890946684321128,0.0,0.0,0.0,0.0,0.21383327307781108,0.7834212719186626,0.0,0.0,0.0,0.0
0.0,0.0,0.3388320935321877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5633701709708984,0.0,0.0,0.0,0.0,0.514032635782962,0.5509785043019702,0.0,0.0
0.0,0.0,0.0,0.0,0.964097674971359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26554787348954567,0.0,0.0,0.0,0.0,0.0
0.5720953888897214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225974997025815,0.0,0.5309391481879157,0.5354823434234334,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706172663585084,0.0,0.3085141258309885,0.0,0.5427308932477565,0.0,0.28781164097644596,0.16954893158267503,0.0,0.0,0.0,0.0,0.0
0.3548931488239581,0.0,0.0,0.0,0.0,0.0,0.0,0.4075180727967031,0.0,0.3560746216114491,0.40023969672041515,0.0,0.0,0.33218064450053936,0.3913731437438283,0.0,0.0,0.0,0.0,0.3968400232468615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4310499880083308,0.0,0.0,0.0,0.0,0.0,0.6155379475043969,0.6597794654428799,0.0,0.0
0.0,0.0,0.15958898398569987,0.0,0.0,0.5951573135437128,0.0,0.0,0.0,0.0,0.5086313487619246,0.0,0.0,0.0,0.0,0.303698613628865,0.0,0.5190187197610251,0.0,0.0
0.4389967136034175,0.0,0.23301016077486117,0.4778452203628295,0.0,0.0,0.0,0.0,0.0,0.0,0.2475448062270812,0.38742190193745574,0.0,0.0,0.0,0.0,0.0,0.3789003235571564,0.4119617450867431,0.0
0.0,0.6473841177589176,0.47274501872162544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1674112603288789,0.26200827991868125,0.27552969889111967,0.0,0.32740516140655856,0.0,0.0,0.0,0.27860424948277934,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6243329018265222,0.7017709101220297,0.0,0.0,0.0,0.34311225189924666,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15788366382717173,0.0,0.0,0.0,0.15438605006988587,0.0,0.0,0.0,0.26274851273294386,0.9392555111879585
0.0,0.0,0.0,0.0,0.0,0.0,0.731243736257174,0.37437862031219415,0.0,0.0,0.1838460616286713,0.0,0.0,0.30516764699308685,0.3595466001704302,0.0,0.2625315638090033,0.0,0.0,0.0
0.0,0.0,0.39501480078845125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6567841715828633,0.0,0.0,0.0,0.0,0.0,0.6423378076341703,0.0,0.0
0.3918250185439212,0.0,0.0,0.0,0.0,0.38779715850758956,0.0,0.0,0.0,0.3931294410113649,0.22094527199126252,0.3457920964030266,0.0,0.36674894294992066,0.21605064765717158,0.0,0.0,0.0,0.0,0.43813708431097986
0.0,0.0,0.0,0.0,0.2207988527085926,0.4366441501904574,0.0,0.0,0.2303171416926063,0.0,0.12438778677298662,0.0,0.0,0.0,0.4865288431066075,0.0,0.5328760359230935,0.0,0.4140099765169004,0.0
0.0,0.0,0.07038241881833206,0.7216831729155927,0.331819747033271,0.0,0.0,0.0,0.0,0.0,0.14954542900823561,0.05851180581756549,0.0,0.0,0.03655813326554978,0.20090712859813292,0.21355037464614152,0.05722480336118982,0.4977442010838573,0.0
0.0,0.0,0.24824768412880363,0.509093547391296,0.0,0.0,0.0,0.0,0.0,0.0,0.5274656234700671,0.0,0.0,0.0,0.25789031043875066,0.0,0.3766095769426367,0.0,0.4389016720445008,0.0
0.0,0.0,0.0,0.0,0.0,0.19753945435602954,0.4476532769339519,0.0,0.0,0.0,0.5627350215724228,0.0,0.0,0.0,0.22010747688667867,0.6048060611173756,0.0,0.17226819257531914,0.0,0.0
0.0,0.0,0.17891081882316495,0.7338021600564724,0.0,0.3336072441699423,0.0,0.0,0.0,0.0,0.3801417400016399,0.0,0.0,0.0,0.0,0.0,0.27142056943618015,0.0,0.3163141594005583,0.0
0.0,0.7746236247552171,0.37710683136601053,0.0,0.0,0.35158737631741505,0.0,0.0,0.0,0.0,0.20031495018709722,0.0,0.0,0.0,0.0,0.0,0.0,0.3066087331664787,0.0,0.0
0.4848069842879086,0.0,0.2573252825207978,0.0,0.0,0.0,0.0,0.0,0.5061857783385688,0.486420952495015,0.0,0.0,0.0,0.4537802350729646,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.589233876691149,0.0,0.0,0.0,0.0,0.3357127206733879,0.5254097742150611,0.0,0.0,0.0,0.0,0.0,0.5138530693660104,0.0,0.0
0.0,0.47729546793380107,0.2323597884001417,0.0,0.0,0.0,0.4909279563156597,0.0,0.0,0.43922877879674366,0.24685386509841972,0.0,0.40627835300361687,0.0,0.24138528491932945,0.0,0.0,0.0,0.0,0.0
0.2643071302783416,0.28817002762824206,0.5611545144798925,0.28769668427499134,0.0,0.261590121213117,0.0,0.0,0.0,0.2651870336605244,0.29807903030588256,0.0,0.0,0.2473919633920543,0.1457378267708629,0.0,0.0,0.22812484485111073,0.0,0.2955471191020287
0.0,0.0,0.20127412405063388,0.5503501240202111,0.5060864539610777,0.0,0.0,0.0,0.26395151989194676,0.0,0.3563819124950872,0.0,0.0,0.0,0.13939477828864325,0.12767521271814733,0.20356487372474114,0.0,0.3558524620083883,0.0
0.0,0.0,0.4532888357494554,0.0,0.0,0.0,0.0,0.6537616357810888,0.0,0.0,0.48156396543976,0.0,0.0,0.0,0.0,0.2875369538933576,0.22922391302261935,0.0,0.0,0.0
0.0,0.0,0.32894843465432155,0.3372952422389825,0.0,0.0,0.0,0.3558225734343429,0.0,0.0,0.17473374604012312,0.2734683924712254,0.28758123162069926,0.0,0.0,0.6259904729317313,0.0,0.267453290254949,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2049566231837504,0.6966924984425716,0.47558566027758176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17873648151609228,0.0,0.46312406020476354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.20918184960844716,0.10183513898127025,0.6265147528163211,0.38408353248651683,0.0,0.21515649073971047,0.0,0.0,0.0,0.10818738402821672,0.16931949704248841,0.0,0.0,0.0,0.0,0.0,0.16559521259149382,0.5401332898063201,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2263072232759391,0.9269093935807213,0.0,0.20247501498663795,0.11379431960773556,0.0,0.0,0.18888816245632473,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6786516350765343,0.0,0.6399041625894152,0.0,0.0,0.0,0.0,0.0,0.360492192576602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5889205061654293,0.0,0.3125865355547642,0.0,0.0,0.5828665553988984,0.0,0.0,0.0,0.0,0.33208497481731686,0.0,0.0,0.0,0.32472826071306077,0.0,0.0,0.0,0.0,0.0
0.4827035811698602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4479781399933366,0.4518114458593291,0.2661607003190744,0.0,0.0,0.0,0.0,0.5397571100134438
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6929496887518589,0.0,0.0,0.0,0.0,0.6212084300109166,0.36595193037074386,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3360088206878952,0.0,0.0,0.0,0.0,0.33680804984293855,0.1892917151916981,0.0,0.0,0.0,0.37019663100028255,0.6781449662717147,0.0,0.0,0.0,0.3753677072646061
0.41286664441410137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4142411164399898,0.0,0.3643616812356045,0.0,0.38644394372989577,0.22765291061094142,0.4170261489705365,0.0,0.0,0.38744085787073407,0.0
0.33391236915345374,0.0,0.0,0.0,0.6684579985317598,0.0,0.0,0.0,0.34863708229178664,0.0,0.0,0.2946832200086561,0.0,0.31254259587613753,0.36823571850738046,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.22119263347219,0.0,0.0,0.0,0.0,0.0,0.43510907377641356,0.4181195504943337,0.23499012836885028,0.0,0.3867527141523221,0.39006211993687817,0.22978436682338116,0.4209306585750377,0.0,0.0,0.0,0.0
0.0,0.0,0.1887199823068203,0.38701720659900507,0.0,0.35189796587654365,0.39872611292909166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2940755821785396,0.0,0.0,0.0,0.6673135024268411,0.0
0.0,0.0,0.2593356702530857,0.5318322174789789,0.0,0.0,0.0,0.0,0.0,0.0,0.2755124412904846,0.431192864189101,0.0,0.0,0.0,0.0,0.0,0.42170851709659624,0.45850522108316416,0.0
0.352299635822447,0.0,0.0,0.7669519697835443,0.0,0.3486780865165433,0.0,0.0,0.0,0.0,0.1986573985205797,0.0,0.0,0.0,0.0,0.3558489463813405,0.0,0.0,0.0,0.0
0.0,0.0,0.22938440344047906,0.47040970421766026,0.0,0.0,0.0,0.0,0.0,0.0,0.24369288237199552,0.3813934188971507,0.40107592744932186,0.0,0.2382943277826495,0.0,0.0,0.3730044406369927,0.40555140952984725,0.0
0.0,0.0,0.1157838026089334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419681590331753,0.0,0.5269570478015275,0.0,0.0,0.0
0.0,0.7729195802805178,0.37627725840718984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289581770386399,0.0,0.3908929073083468,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5711732879693415,0.26261742415368106,0.25967155306312073,0.0,0.0,0.0,0.0,0.14794642163114746,0.0,0.24349397360708394,0.0,0.0,0.0,0.0,0.22645171950706305,0.24621104746021896,0.5867590034719297
0.0,0.0,0.5844650076930091,0.0,0.0,0.0,0.0,0.0,0.0,0.5524059333716307,0.0,0.0,0.5109650907084773,0.0,0.30358362214636325,0.0,0.0,0.0,0.0,0.0
0.0,0.9819908231137531,0.1434175653441819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09932553336473596,0.0,0.07252491773819311,0.0,0.0,0.0
0.0,0.0,0.38946971845517414,0.0,0.0,0.0,0.8228685963458099,0.0,0.0,0.0,0.41376395632573415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5243356348943033,0.25526015929317863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26517516952386655,0.48576132610110506,0.3872480057128553,0.0,0.4512997215393666,0.0
0.0,0.0,0.41010675951145936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6221614261697994,0.6668790037100968,0.0,0.0
0.0,0.4423599463312522,0.21535227219145497,0.0,0.0,0.0,0.0,0.0,0.0,0.4070795389211975,0.0,0.0,0.376540911247781,0.0,0.6711514492960475,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5122893694395368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5442448186310398,0.0,0.0,0.22584915501925582,0.0,0.0,0.0,0.6247794319034491,0.0,0.0
0.0,0.6526997152174132,0.3177511162494124,0.0,0.5992183660841007,0.0,0.0,0.0,0.0,0.0,0.33757171034442585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8927782428095746,0.21731377891090198,0.0,0.0,0.2026077891194452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33863227024228243,0.0,0.0,0.0,0.0,0.0
0.35282268812740986,0.0,0.18727081260078587,0.12801510803529892,0.23543816654668165,0.23279717465256222,0.5275524245721604,0.0,0.12279376658706091,0.0,0.13263489415537108,0.2075812607023926,0.0,0.0,0.19454492865551032,0.23758484551835105,0.37880437437470565,0.20301538568471653,0.11036487351206749,0.26301656188156775
0.0,0.0,0.7196558777381995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3738046507267336,0.0,0.0,0.5851200737728336,0.0,0.0
0.0,0.0,0.32439786230315254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34463306534474925,0.0,0.5672058410875128,0.0,0.673996744087413,0.0,0.0,0.0,0.0,0.0
0.30518109248469477,0.0,0.48595098702410594,0.1660938702614729,0.0,0.3020439096400895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3365511111519318,0.0,0.0,0.3951050580885617,0.1431934813309897,0.5118783170545378
0.0,0.5182803025224899,0.25231226675462587,0.0,0.2379065509072972,0.2352378702863092,0.0,0.0,0.0,0.4769448688394698,0.2680509338081533,0.20975758727250735,0.0,0.22247001654501808,0.2621127726899327,0.24007573612287195,0.19138792044197764,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6807900623353239,0.0,0.0,0.629717993489719,0.0,0.3741391982948967,0.0,0.0,0.0,0.0,0.0
0.0,0.8991150104733262,0.4377124603453167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4237444811601445,0.0,0.0,0.3950689777228674,0.0,0.0,0.0,0.0,0.4501767010063363,0.0,0.0,0.0,0.2201019441059461,0.0,0.6428508299747021,0.0,0.0,0.0
0.0,0.0,0.12492366130329671,0.7685610052217801,0.0,0.0,0.0,0.0,0.0,0.0,0.13271611601685326,0.20770837760108227,0.0,0.0,0.1297760416485372,0.4754606715292163,0.0,0.20313970657055758,0.2208649156843277,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8072061405259044,0.0,0.0,0.0,0.31019022136780416,0.32619815800846774,0.32898940427907464,0.19380662230442158,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3915804627962117,0.40151650879170986,0.0,0.0,0.41366408029825696,0.0,0.3851398887061502,0.0,0.0,0.0,0.3423369133459366,0.3452662573940508,0.20339526523008486,0.0,0.29702785133771203,0.0,0.0,0.0
0.3032919612072615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3043016487710214,0.17102257816696897,0.0,0.0,0.2838818373347517,0.16723389662954227,0.0,0.48843934425429947,0.0,0.5692283415251131,0.3391397927373872
0.0,0.0,0.0,0.0,0.41918485856454857,0.0,0.0,0.0,0.43725525418751016,0.0,0.23614921982591663,0.0,0.3886603762744838,0.39198610574037696,0.23091778080294342,0.0,0.0,0.0,0.0,0.46828669246622934
0.44049767138851526,0.0,0.0,0.0,0.44091537028229627,0.43596946904636674,0.0,0.0,0.0,0.0,0.0,0.3887465221494323,0.0,0.0,0.0,0.0,0.3547017746565334,0.38019580794871594,0.0,0.0
0.4110330794403527,0.0,0.21816765583057265,0.0,0.0,0.0,0.4609429288454969,0.0,0.0,0.0,0.23177645948142805,0.0,0.3814635763777917,0.3847277235190188,0.2266418906878849,0.41517411139318566,0.0,0.0,0.0,0.0
0.22404653280127917,0.2442745130612432,0.23783831182042753,0.24387327175909343,0.0,0.0,0.0,0.2572690162278978,0.0,0.22479240485463833,0.12633706319324547,0.0,0.20792874333566275,0.20970796959779445,0.24707660933414416,0.0,0.18040890554484984,0.0,0.6307468673911093,0.2505278886895102
0.0,0.0,0.2182765207747538,0.0,0.0,0.0,0.46117293785406616,0.0,0.4293727747193808,0.41260723432402074,0.2318921151739636,0.3629245374778059,0.0,0.3849197013902866,0.22675498424744536,0.0,0.0,0.0,0.0,0.0
0.6239855018967219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3518576913427024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6977379583093354
0.3240112637824726,0.0,0.1719783185780827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18270593611067856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9121725164633395,0.0
0.4537461937314094,0.0,0.24083887253846162,0.0,0.45417645544557816,0.0,0.0,0.0,0.47375528341336415,0.0,0.2558618552780049,0.0,0.4211039317425825,0.0,0.25019372012524677,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.23664270885125643,0.7279419939172367,0.2231316431194877,0.0,0.0,0.25597573594297024,0.0,0.0,0.12570197220763402,0.19673083791261975,0.0,0.0,0.0,0.0,0.1795019977322129,0.19240362448789966,0.418384086669131,0.0
0.0,0.68689186699006,0.33439674078306003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3473856346047734,0.0,0.0,0.5437661295877259,0.0,0.0
0.0,0.0,0.47206409796769827,0.0,0.0,0.14670624153276268,0.0,0.0,0.0,0.0,0.835850643233574,0.0,0.0,0.0,0.0,0.0,0.23871838704066065,0.0,0.0,0.0
0.4811918117651998,0.0,0.2554064254892023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542676198296475,0.0,0.0,0.0,0.0,0.4860396713843681,0.0,0.41531913000969933,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5583333903030616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5931609611060018,0.0,0.0,0.0,0.5800206026448486,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4111936529148152,0.0,0.3877166377133444,0.0,0.0,0.0,0.0,0.0,0.21842149027774355,0.3418422324312107,0.35948362929321315,0.0,0.2135827755509395,0.0,0.31190516078570324,0.3343232063699806,0.3634949957977444,0.0
0.0,0.0,0.36103831643613205,0.0,0.0,0.0,0.7627989509717106,0.0,0.0,0.0,0.38355906792016664,0.0,0.0,0.0,0.37506204270444926,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1380235521817663,0.5661031646708532,0.0,0.0,0.0,0.0,0.0,0.0,0.1466331483828363,0.2294893360898992,0.0,0.0,0.0,0.0,0.0,0.22444157974170845,0.7320765313081502,0.0
0.0,0.0,0.2775812728897659,0.5692493583606641,0.26173282844739343,0.0,0.0,0.0,0.0,0.0,0.29489616324567164,0.23076475362179857,0.0,0.0,0.0,0.5282385139660482,0.0,0.2256889436958123,0.2453817146917411,0.0
0.0,0.0,0.35653934309531954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3787794588242856,0.29640585191257973,0.31170242082573174,0.0,0.0,0.6784961060463759,0.0,0.2898862264427213,0.0,0.0
0.0,0.7452033817276273,0.544176443292724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3854139572290929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20106437219198608,0.0,0.0,0.0,0.0,0.0,0.22547869074392674,0.0,0.20993081583518458,0.0,0.11337770764816826,0.3548853058469607,0.0,0.18819662470847173,0.0,0.0,0.6476119559215325,0.5206190842798621,0.0,0.0
0.4239383952443476,0.0,0.0,0.0,0.0,0.4195804179859866,0.0,0.0,0.0,0.0,0.0,0.37413268550855816,0.0,0.39680712300999205,0.23375782689847907,0.0,0.0,0.36590341145809996,0.3978307711704365,0.0
0.0,0.0,0.6935095775654628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7204474067029274,0.0,0.0,0.0,0.0,0.0
0.0,0.7003253082070199,0.511404731530418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2834345550861547,0.0,0.0,0.0,0.0,0.0,0.27720024111274943,0.3013876947773257,0.0
0.0,0.0,0.4861745306706388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516500995438091,0.0,0.0,0.0,0.5050588934276282,0.0,0.491707801044792,0.0,0.0,0.0
0.6226643319710323,0.0,0.33049704383985684,0.0,0.0,0.6162635033865909,0.0,0.0,0.0,0.0,0.3511126999951286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5085742422386764,0.0,0.0,0.0,0.5365097783607937,0.0,0.0,0.0,0.0,0.4336153868720624,0.0,0.5152544945193585,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.12335661064167834,0.0,0.4652543635211591,0.0,0.26062688891787944,0.0,0.24265537128408296,0.0,0.5242052651537116,0.0,0.0,0.0,0.2562962448145021,0.0,0.3742816865331611,0.4011830173380896,0.0,0.0
0.0,0.0,0.09454053897340012,0.0,0.3565710670730387,0.0,0.0,0.0,0.0,0.5361288082501176,0.0,0.0,0.0,0.0,0.0,0.35982221204591475,0.0,0.0,0.6685903359305361,0.0
0.0,0.0,0.17945014894841088,0.0,0.0,0.0,0.0,0.0,0.0,0.16960694946444568,0.2859657634744299,0.895105832861865,0.0,0.0,0.18642048880735615,0.0,0.0,0.1459029067076384,0.0,0.0
0.0,0.0,0.4769718793462909,0.0,0.0,0.0,0.0,0.0,0.4691268180634341,0.0,0.0,0.0,0.0,0.0,0.7432481785289116,0.0,0.0,0.0,0.0,0.0
0.19272317523453947,0.0,0.0,0.0,0.19290592366280626,0.0,0.0,0.0,0.0,0.0,0.5433710502899136,0.0,0.0,0.0,0.0,0.778659207982158,0.1551864100839728,0.0,0.0,0.0
0.0,0.0,0.15428815261952955,0.0,0.0,0.0,0.0,0.3337860997770243,0.3035009535676865,0.0,0.3278245954281693,0.2565322015808141,0.0,0.2720794221182091,0.3205622619659729,0.0,0.0,0.0,0.0,0.6500800452159244
0.0,0.0,0.44123540709152687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7714949118963675,0.0,0.45837421005854023,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7902097162995433,0.0,0.0,0.5893879140569217,0.0,0.0,0.0,0.0,0.1679002413024654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.17082776359750693,0.8758119181250184,0.0,0.0,0.1804617860997492,0.0,0.0,0.0,0.3629672242388562,0.1420161611334514,0.0,0.0,0.0,0.0,0.0,0.13889243002192714,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8616096287677801,0.5075715197040198,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3411751227842506,0.0,0.0,0.0,0.0,0.0,0.3355635975301897,0.3224609851130853,0.18122842664516048,0.0,0.0,0.0,0.17721365385055868,0.0,0.7763807693073683,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9433752310868054,0.0,0.0,0.0,0.23717922256820606,0.0,0.0,0.0,0.2319249657838879,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3763275170640161,0.5145020420913543,0.0,0.0,0.0,0.0,0.0,0.0,0.13326732473774167,0.20857105104701676,0.21933474358224447,0.0,0.0,0.0,0.0,0.2039834049937859,0.6653466962054438,0.0
0.0,0.0,0.4012008510235217,0.41138100679722106,0.0,0.0,0.0,0.43397780392314284,0.0,0.0,0.2131134251710121,0.33353480433121946,0.0,0.0,0.0,0.0,0.30432526148884015,0.3261985051611092,0.3546613636253239,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2619633648413094,0.41767339289382505,0.0,0.0,0.8700138690558787
